,Title,Time,Revid,Kind,User,Comment,Rating,Content
62,Prince Charming (2001 film),2013-06-25 19:41:53,561565352,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was intially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
63,Prince Charming (2001 film),2013-06-25 19:43:16,561565539,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was intially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
64,Prince Charming (2001 film),2013-06-25 19:43:44,561565596,False,67.171.217.5,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was intially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
65,Prince Charming (2001 film),2013-08-08 19:43:35,567722103,True,Mogism,"/* Production notes */Cleanup/[[WP:AWB/T|Typo fixing]], [[WP:AWB/T|typos fixed]]: intially → initially using [[Project:AWB|AWB]]",Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
66,Prince Charming (2001 film),2014-05-07 19:09:50,607521336,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
67,Prince Charming (2001 film),2014-05-07 19:10:12,607521388,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
68,Prince Charming (2001 film),2014-05-07 19:10:38,607521450,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
69,Prince Charming (2001 film),2014-05-07 19:11:45,607521591,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
70,Prince Charming (2001 film),2014-06-06 11:41:21,611808607,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
71,Prince Charming (2001 film),2014-06-06 11:42:15,611808680,False,188.79.24.223,,Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
72,Prince Charming (2001 film),2014-11-06 16:41:49,632709673,True,Fortdj33,Fortdj33 moved page [[Prince Charming (TV film)]] to [[Prince Charming (2001 film)]]: Proper disambiguation per [[WP:NCF]],Stub,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
73,Prince Charming (2001 film),2015-06-14 05:55:27,666861812,False,Ser Amantio di Nicolao,[[Help:Cat-a-lot|Cat-a-lot]]: Copying from [[Category:American television films]] to [[Category:American films]],Start,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
74,Prince Charming (2001 film),2016-02-25 07:23:14,706784002,False,Aspects,Added film date template,Start,"Prince Charming is a 2001 made-for-television film. It is a comical fairy tale, relating the story of a Prince who is cursed and transported to present-day New York City. The movie stars Martin Short as a wizard squire of modest talents trying to keep his prince (Sean Maguire) from harm, with Christina Applegate as a young woman skeptical of the prince's story, who nevertheless wins his love, and Bernadette Peters as an actress who inadvertently lifts a 500-year curse.
On his wedding day, Prince John commits a romantic indiscretion and is cursed by being turned into a frog forever, unless a woman kisses him and marries him within a week. For good measure, his squire Rodney is similarly ""frogged"".
Transported forward 500 years, the Prince and Rodney, in the form of frogs, find themselves in New York's Central Park, where the Prince sees Kate driving her horse-drawn carriage and falls in love with her. However, an aging actress, Margo, impetuously picks up the Prince-frog and kisses him, breaking the curse until the next full moon, and turning the Prince and Rodney into their human selves (although dressed in Renaissance garb).
Prince John and Rodney begin their search for the woman who kissed John, with the reluctant help of a skeptical Kate. After a series of comic encounters and setbacks, the Prince, in his human form, finally meets Margo, who is performing Shakespeare's ""Romeo and Juliet"".  She decides to make her unfaithful lover, Hamish, jealous by initiating a romantic tryst. The Prince, realizing that he must marry Margo in order to permanently break the curse, proposes marriage. Meanwhile, Rodney finds in Serena a fellow ""wizard"", and they try to find potions that will break the curse. 
In the end, the three couples manage to find themselves with the right person, the curse is forever broken by true love, and all marry to live happily ever after.
Source: TCM [1]
The Delacorte Theatre in Central Park, New York, was used during filming of the Shakespeare productions. The television film was initially broadcast in the United States on the TNT station in July 2003.[2]
Guru Studios, a Special Effects Company provided additional character animation.[3]
The New York Times reviewer wrote ""She [Applegate] and Mr. Maguire make a suitably cute couple, and Mr. Short throws as much energy as he can muster (as usual, a lot) into the comic sidekick bit. Ms. Peters and Billy Connolly, as a full-of-himself director, do what they can. Only Andrea Martin, as Serena, Margo's put-upon gofer, manages to find (or invent) some real comedy.""[4]
This movie reunites Bernadette Peters and her costar from Broadway's The Goodbye Girl, Martin Short,[5]and her director from the movie Heartbeeps, Alan Arkush.

"
