"number","title","pageid","namespace","length","touched"
"21125","Kemnitz's_conjecture","22407758","","2747","20200118160600"
"21126","Mechanical_counter","22408365","","3652","20200118160600"
"21127","Randall_J._LeVeque","22408768","","3745","20200128231127"
"21128","Michael_Aizenman","22411175","","6506","20200126224918"
"21129","Abstract_differential_geometry","22418373","","1931","20200128231127"
"21130","P2PRIV","22419771","","2718","20200107211237"
"21131","Clifford_analysis","22424754","","21298","20200118160604"
"21132","Turán–Kubilius_inequality","22424909","","3168","20200118160604"
"21133","Douglas_N._Arnold","22431956","","5801","20200118160607"
"21134","Group_family","22437506","","2888","20200128231127"
"21135",".africa","22437592","","9463","20200127173120"
"21136","Invex_function","22442760","","4089","20200118160608"
"21137","Louis_Billera","22444348","","3405","20200118160609"
"21138","Monk's_formula","22444842","","1449","20200118160609"
"21139","Offered_load","22451128","","942","20200128231128"
"21140","Sun-Ni_law","22453058","","10143","20200118160610"
"21141","Reductio_ad_absurdum","22456146","","9441","20200118160611"
"21142","Spectral_signal-to-noise_ratio","22457847","","3564","20200118160611"
"21143","Philosophy_of_computer_science","22458313","","7561","20200128231128"
"21144","Alan_M._Frieze","22466549","","8385","20200118160611"
"21145","Volume_(thermodynamics)","22468364","","14581","20200122014239"
"21146","Mathematics_and_art","22468661","","113962","20200128231128"
"21147","Hirsch–Plotkin_radical","22468906","","3319","20200118160611"
"21148","Jonas_Kubilius","22469208","","12589","20200126110732"
"21149","Color-coding","22469695","","13768","20200118160611"
"21150","Wilfried_Schmid","22473601","","3520","20200128195658"
"21151","Algorithmic_Lovász_local_lemma","22474664","","15216","20200118160611"
"21152","Greg_Moore_(physicist)","22475166","","4694","20200125223004"
"21153","Łojasiewicz_inequality","22483813","","1908","20200118160612"
"21154","Gordon_F._Newell","22492293","","3422","20200125223004"
"21155","Henk_Tijms","22494467","","1613","20200118160613"
"21156","Subgroup_method","22497597","","1166","20191206162820"
"21157","History_of_email_spam","22505558","","25432","20200128080221"
"21158","Fuzzy_number","22506723","","1584","20200128231128"
"21159","Simulation_algorithms_for_atomic_DEVS","22509875","","4269","20200118160613"
"21160","Symmetric_function","22510359","","4259","20200128231128"
"21161","Simulation_algorithms_for_coupled_DEVS","22513037","","3506","20200118160615"
"21162","Pseudo-determinant","22519386","","4120","20200118160617"
"21163","Chi-Wang_Shu","22519985","","4949","20200125223005"
"21164","Computability_in_Europe","22521356","","8992","20200118160617"
"21165","Alan_Turing_Year","22523598","","8462","20200125223005"
"21166","Ky_Fan","22527600","","6783","20200126230632"
"21167","Pebble_game","22531014","","5995","20200118160619"
"21168","Dennis_Shasha","22531172","","4502","20200128231128"
"21169","John_Wrench","22533779","","7760","20200122014240"
"21170","Churchill_Professor_of_Mathematics_for_Operational_Research","22534977","","1983","20200129131729"
"21171","I-bundle","22537624","","2789","20200118160621"
"21172","Tiny_and_miny","22537688","","2306","20200118160621"
"21173","Luca_Valerio","22538720","","5241","20200122014240"
"21174","Decrement_operator","22542417","","78","20200121070751"
"21175","Hector_Medal","22545239","","10522","20200122101001"
"21176","Richard_Weber_(mathematician)","22547643","","4737","20200126102741"
"21177","Wake_low","22549383","","7407","20200118160625"
"21178","Strictly_determined_game","22556435","","1791","20200126193928"
"21179","Purnell_equation","22562598","","1233","20200118160627"
"21180","Signal_averaging","22564667","","5708","20200107211357"
"21181","Gérard_Laumon","22565856","","2710","20200126233122"
"21182","Patrick_Brosnan","22570355","","2079","20200118160629"
"21183","Flatness_(mathematics)","22577479","","704","20191207132251"
"21184","Berge's_lemma","22577850","","6351","20200118160631"
"21185","Bender–Knuth_involution","22578403","","2535","20200118160631"
"21186","Lewis_signaling_game","22582731","","2775","20200126193928"
"21187","Marcinkiewicz–Zygmund_inequality","22583255","","3215","20190306214747"
"21188","Search_game","22585834","","4311","20200126193928"
"21189","Continuous-repayment_mortgage","22586586","","34216","20200128231129"
"21190","Fritz_Joachim_Weyl","22589337","","9478","20200118160636"
"21191","Hasse–Arf_theorem","22590101","","5198","20200118160636"
"21192","Sonomètre_of_Loulié","22590455","","7727","20200119075749"
"21193","Structure-based_combinatorial_protein_engineering","22596736","","4279","20200118160636"
"21194","Winton_Professor_of_the_Public_Understanding_of_Risk","22602570","","2333","20200118160637"
"21195","Ákos_Császár","22603037","","3217","20200128231130"
"21196","Reflexive_closure","22603618","","1717","20190821052856"
"21197","Symmetric_closure","22603634","","1295","20190821052856"
"21198","Professor_of_Mathematical_Statistics_(Cambridge)","22604216","","1845","20200118160637"
"21199","Kostka_number","22606041","","7225","20200118160637"
"21200","List_of_mathematical_abbreviations","22609470","","17256","20200118160638"
"21201","Rational_irrationality","22610235","","15237","20200118160638"
"21202","PEGASUS","22612797","","1234","20200118231441"
"21203","Brian_Butterworth","22614234","","17882","20200128231130"
"21204","R._M._Wilson","22615301","","10103","20200118160638"
"21205","Firehose_instability","22615385","","14127","20200118160638"
"21206","Bow_tie_(biology)","22615944","","4468","20200118160638"
"21207","Analytical_regularization","22616176","","4574","20200128231130"
"21208","Herz–Schur_multiplier","22616744","","1921","20200126230315"
"21209","Virtual_Cybernetic_Building_Testbed","22618474","","1827","20200118160640"
"21210","Paul_Garabedian","22618676","","6274","20200128231130"
"21211","Quantum_invariant","22624170","","3917","20200118160641"
"21212","Rodrigo_Arocena","22625071","","4472","20200125223007"
"21213","Mario_Wschebor","22625088","","2336","20200108000817"
"21214","E_(text_editor)","22627018","","1308","20200118160642"
"21215","Frama-C","22628771","","6885","20200118160642"
"21216","Michael_Makkai","22629410","","3385","20200128231130"
"21217","Shriek_map","22629996","","2783","20200118160642"
"21218","Kostka_polynomial","22630866","","3818","20200118160643"
"21219","Line_segment","22634860","","10045","20200128231130"
"21220","Cramer's_paradox","22637653","","6304","20200118160644"
"21221","Gurobi","22637889","","3543","20200107211437"
"21222","Albert_Muchnik","22647091","","3389","20200128231131"
"21223","Robert_C._Gunning","22647108","","3952","20200118160645"
"21224","Hamming_scheme","22649319","","2598","20200107211443"
"21225","Bose–Mesner_algebra","22649391","","11059","20200120050501"
"21226","Johnson_scheme","22649423","","1480","20200107211443"
"21227","Harrop_formula","22649777","","3774","20200128231131"
"21228","Directed_algebraic_topology","22650816","","16022","20200128231131"
"21229","Asad_Naqvi","22651380","","7328","20200128021226"
"21230","Type_reconstruction","22653437","","52","20191206131204"
"21231","Special_classes_of_semigroups","22653593","","35453","20200128231131"
"21232","ATLAS_of_Finite_Groups","22659407","","1973","20200128231131"
"21233","Completely_regular_semigroup","22665441","","2934","20200118160650"
"21234","Clifford_semigroup","22665481","","1076","20200125223008"
"21235","Ringel–Hall_algebra","22666353","","1169","20200118160650"
"21236","Transversality_theorem","22667049","","8518","20200118160650"
"21237","Calkin–Wilf_tree","22672164","","15255","20200118160652"
"21238","Material_flow","22674559","","761","20200107211456"
"21239","Paul_Chester_Kainen","22674877","","2142","20200128231131"
"21240","Fermat's_Room","22674979","","7599","20200107211456"
"21241","Semigroup_with_involution","22679231","","25785","20200128231131"
"21242","Combinatorica","22679865","","5072","20200118160653"
"21243","TracenPoche","22680563","","710","20200105190754"
"21244","William_Latham_(computer_scientist)","22680702","","1815","20200118160653"
"21245","Decision_tree_model","22684368","","12495","20200118160653"
"21246","Bailey–Borwein–Plouffe_formula","22684956","","12817","20200118160653"
"21247","IEEE_Control_Systems_Society","22690961","","2579","20200119234605"
"21248","Jerald_Ericksen","22692466","","7428","20200128231133"
"21249","Bogomolov–Miyaoka–Yau_inequality","22696380","","10218","20200118160656"
"21250","Cantor's_first_set_theory_article","22697171","","96976","20200128224053"
"21251","Hadamard's_method_of_descent","22697854","","2212","20200118160657"
"21252","Poisson_games","22703560","","3620","20200126193928"
"21253","Jahar_Saha","22706049","","4044","20200129152007"
"21254","MRB_constant","22708533","","3398","20200120050520"
"21255","Jan_Mikołaj_Smogulecki","22708813","","6046","20200122014240"
"21256","Andries_Brouwer","22709916","","6307","20200118174518"
"21257","Hydrological_optimization","22710151","","6653","20200128231133"
"21258","Noether_inequality","22711771","","4562","20200118160659"
"21259","Geoffrey_Grimmett","22716684","","10947","20200126233430"
"21260","Yoichi_Miyaoka","22717073","","1281","20200118160659"
"21261","Semigroup_with_two_elements","22717084","","11927","20200125223009"
"21262","János_Aczél_(mathematician)","22717925","","9001","20200121225913"
"21263","Convex_volume_approximation","22721042","","6585","20200118160700"
"21264","Computational_sustainability","22721456","","7553","20200122014240"
"21265","Ponte_del_Diavolo","22722671","","763","20200127130028"
"21266","Geli_(software)","22725313","","2457","20200120050526"
"21267","List_of_works_by_Nikolay_Bogolyubov","22725574","","5311","20200118160701"
"21268","Linear_search_problem","22727353","","3995","20200118160702"
"21269","Fabian_Stedman","22727410","","11207","20200118160702"
"21270","De_Bruijn–Erdős_theorem_(graph_theory)","22728378","","27096","20200118160702"
"21271","Quantitative_pharmacology","22729143","","5098","20200118160703"
"21272","Jerome_Cornfield","22729736","","3451","20200118160703"
"21273","Zoltán_Füredi","22730000","","3036","20200125114525"
"21274","Fermat–Catalan_conjecture","22736152","","4695","20200118160705"
"21275","Context_change_potential","22736576","","4095","20200107211527"
"21276","Polyadic_algebra","22737733","","1276","20200118160705"
"21277","Manin–Mumford_conjecture","22743901","","120","20200114053304"
"21278","Ron_Aharoni","22744244","","4725","20200118221353"
"21279","Winters'_formula","22745050","","2333","20200118160705"
"21280","Fake_projective_space","22751892","","668","20200118160705"
"21281","Stanislav_Smirnov","22752379","","6420","20200126102739"
"21282","Deflator","22752539","","3998","20200118160705"
"21283","Alexander_Lubotzky","22754130","","13500","20200127004928"
"21284","Isolating_neighborhood","22755056","","2039","20200128231134"
"21285","Seked","22755983","","7470","20200128231134"
"21286","Conley_index_theory","22756507","","3504","20200128231134"
"21287","Trivial_semigroup","22757436","","2409","20200118160706"
"21288","Luis_Huergo","22759359","","6820","20200125223010"
"21289","Nowhere_commutative_semigroup","22759879","","2787","20200128231134"
"21290","Dual_of_BCH_is_an_independent_source","22762908","","3152","20190730012035"
"21291","Asger_Aaboe","22763157","","3945","20200128231134"
"21292","Géza_Fodor_(mathematician)","22763675","","1027","20200107211542"
"21293","Vilmos_Totik","22764779","","2801","20200128231134"
"21294","Acta_Scientiarum_Mathematicarum","22766020","","2475","20200118160707"
"21295","Cancellative_semigroup","22772051","","11669","20200118160708"
"21296","Option_type","22774540","","15221","20200118160709"
"21297","Igor_Dolgachev","22777439","","2373","20200122031616"
"21298","János_Bolyai_Mathematical_Society","22777615","","2904","20200118013010"
"21299","Gauss's_inequality","22777799","","2438","20200118160710"
"21300","Inductive_type","22778065","","9973","20200123093937"
"21301","List_of_number_fields_with_class_number_one","22779719","","10472","20200118160710"
"21302","Moffat_distribution","22780508","","1660","20200104121302"
"21303","Scientific_Computing_and_Imaging_Institute","22780761","","9110","20200127194500"
"21304","K._R._Parthasarathy_(graph_theorist)","22780828","","1245","20200107211551"
"21305","Gary_Chartrand","22782409","","4105","20200118180436"
"21306","Mehdi_Behzad","22782777","","11568","20200125223010"
"21307","Renu_C._Laskar","22783396","","5681","20200124134225"
"21308","Light's_associativity_test","22783408","","19711","20200118160710"
"21309","Michel_Deza","22786540","","11541","20200118160710"
"21310","Carcel","22786710","","1540","20200118160710"
"21311","Sophie_Germain's_theorem","22788074","","2301","20200118160710"
"21312","János_Komlós_(mathematician)","22788078","","6941","20200125223010"
"21313","Painter's_paradox","22788277","","81","20191219000031"
"21314","Bruce_Lee_Rothschild","22791155","","2253","20200126115833"
"21315","Weak_inverse","22797782","","2362","20200118160712"
"21316","Heiko_Harborth","22801588","","5550","20200118160713"
"21317","Chris_Rogers_(mathematician)","22806119","","4300","20200118160713"
"21318","Fleet_Radio_Unit","22809372","","3404","20200118160714"
"21319","Sparse_ruler","22809664","","17601","20200107211603"
"21320","Kostant_polynomial","22810211","","12690","20200118160714"
"21321","Tan_Eng_Chye","22810278","","6843","20200128231135"
"21322","DNA-encoded_chemical_library","22810768","","38586","20200118160714"
"21323","L._W._Beineke","22812263","","1856","20200107211604"
"21324","Douglas_West_(mathematician)","22813653","","3112","20200128231135"
"21325","Grinberg's_theorem","22816079","","6866","20200118160715"
"21326","Crossbar_theorem","22819741","","2203","20200118160716"
"21327","Louis_Chen_Hsiao_Yun","22820589","","4798","20200128231135"
"21328","Spherical_code","22821969","","795","20200118160716"
"21329","PA_degree","22822116","","5164","20200128231135"
"21330","Hirosi_Ooguri","22823684","","7357","20200125030830"
"21331","Tibor_Szele","22826039","","1150","20200126134619"
"21332","Unknown_key-share_attack","22828799","","1392","20200118160719"
"21333","Dmitry_Morduhai-Boltovskoi","22829675","","4607","20200119104745"
"21334","Extremal_orders_of_an_arithmetic_function","22829996","","5550","20200118160719"
"21335","Journal_of_Applied_Non-Classical_Logics","22832845","","1484","20200107211613"
"21336","Gábor_Tardos","22833028","","4444","20200126233600"
"21337","Primitive_recursive_functional","22833082","","3564","20200118160719"
"21338","Geometric_design","22833268","","4226","20200125223012"
"21339","Independence_of_premise","22833480","","2931","20200118160719"
"21340","Molecular_models_of_DNA","22833956","","33010","20200128231136"
"21341","Fermat_quotient","22834255","","9411","20200125223012"
"21342","Arne_Sletsjøe","22837129","","3831","20200118160719"
"21343","OpenCog","22837841","","11645","20200128231136"
"21344","Nikolay_Konstantinov","22841939","","4585","20200126165752"
"21345","Beauville_surface","22843312","","1967","20200118160720"
"21346","Burniat_surface","22843317","","1039","20200118160720"
"21347","Erdős–Rado_theorem","22844355","","1877","20200118160720"
"21348","Homotopy_analysis_method","22844401","","16476","20200118160720"
"21349","SecureCRT","22845203","","5657","20200118231443"
"21350","Hardy–Littlewood_tauberian_theorem","22846993","","7777","20200118160720"
"21351","James_R._Norris","22849173","","3451","20200126110324"
"21352","Generalized_trigonometry","22850636","","8997","20200128143247"
"21353","Isbell_conjugacy","22851039","","1925","20200118160720"
"21354","Asset/liability_modeling","22852793","","8151","20200118160720"
"21355","Infosys_Prize","22856302","","42192","20200121133605"
"21356","Udwadia–Kalaba_equation","22857779","","18222","20200118160721"
"21357","Dirichlet_eigenvalue","22860539","","7579","20200118160722"
"21358","Nuts_and_bolts_(general_relativity)","22862692","","919","20190317161343"
"21359","Universal_Systems_Language","22863030","","12165","20200125223333"
"21360","Orthogonal_collocation","22867876","","636","20191108214853"
"21361","Jacob_Tamarkin","22870348","","5794","20200119043641"
"21362","Charles_Hermite","22870422","","12099","20200128231136"
"21363","Brunel_Institute_of_Computational_Mathematics","22872148","","114","20191220003813"
"21364","Lajos_Pósa_(mathematician)","22874054","","9840","20200126230559"
"21365","Nicolas_Rashevsky","22883917","","18019","20200126223656"
"21366","Modal_fictionalism","22885030","","3472","20200118160725"
"21367","Pitman–Yor_process","22885288","","4187","20200118160725"
"21368","Imre_Bárány","22885538","","4643","20200125223013"
"21369","Rate_of_return_on_a_portfolio","22899297","","7637","20200128231137"
"21370","Shri_K._Singh","22900180","","1006","20200125223014"
"21371","S._M._Shah","22900376","","1800","20200118160728"
"21372","Ruled_variety","22906936","","6634","20200118160729"
"21373","K._S._Chandrasekharan","22907213","","6981","20200126231212"
"21374","European_Summer_School_in_Logic,_Language_and_Information","22910171","","4016","20200112145233"
"21375","Association_for_Logic,_Language_and_Information","22910426","","2242","20200112145233"
"21376","Canonical_singularity","22910728","","5326","20200118160730"
"21377","András_Frank","22912777","","3914","20200126124114"
"21378","Science,_Technology,_Engineering_and_Mathematics_Network","22913531","","3127","20200118160731"
"21379","3-fold","22914046","","1076","20200118160731"
"21380","András_Sárközy","22916190","","1418","20200118160731"
"21381","Albert_Taylor_Bledsoe","22918728","","11633","20200118231443"
"21382","Determinantal_variety","22920002","","5189","20200118160732"
"21383","Alfred_Brauer","22923580","","2924","20200128231137"
"21384","Dæmonomania","22924580","","13033","20200128231137"
"21385","Elementary_cellular_automaton","22928014","","20802","20200118160733"
"21386","Richard_A._Brualdi","22929637","","6358","20200126163655"
"21387","Alan_J._Hoffman","22929977","","4035","20200126125205"
"21388","John_Adrian_Bondy","22930177","","5979","20200118160733"
"21389","U._S._R._Murty","22930508","","3576","20200128231137"
"21390","Eri_Jabotinsky","22931897","","6567","20200118160733"
"21391","R._P._Gupta","22932101","","1321","20200107211654"
"21392","Terminal_singularity","22932779","","114","20200116071424"
"21393","Charles_M._Newman","22934971","","4659","20200118160733"
"21394","E._M._V._Krishnamurthy","22945970","","2582","20200118160735"
"21395","S._L._Hakimi","22946501","","5492","20200118160735"
"21396","Narsingh_Deo","22947690","","1690","20200126224139"
"21397","Robert_Longhurst","22948920","","6624","20200128231137"
"21398","List_of_actuaries","22950755","","6673","20200118160736"
"21399","Channel_Division_Multiple_Access_(ChDMA)","22950824","","737","20200107211702"
"21400","Uniform_honeycombs_in_hyperbolic_space","22952807","","82903","20200128231137"
"21401","Mori_dream_space","22955212","","783","20200118160736"
"21402","General_elephant","22955929","","815","20200118160737"
"21403","Publicationes_Mathematicae_Debrecen","22963939","","589","20200107211706"
"21404","Fano_fibration","22965204","","872","20200118160737"
"21405","Supersingular_prime_(algebraic_number_theory)","22965231","","2956","20200118160737"
"21406","Computational_steering","22965361","","3762","20200118160737"
"21407","Null_sign","22965711","","4877","20200118160737"
"21408","Probability_Surveys","22965731","","1535","20200107211707"
"21409","Statistics_Surveys","22965880","","1663","20200120050750"
"21410","Constantijn_Huygens_Jr.","22973510","","13853","20200128231137"
"21411","Eigenmode_expansion","22977868","","6280","20200118160737"
"21412","László_Lempert","22978185","","2236","20200107211712"
"21413","Glicksberg's_theorem","22982050","","1440","20200118160737"
"21414","Resilient_control_systems","22982978","","32936","20200118160738"
"21415","Endoreversible_thermodynamics","22987859","","6191","20200128231138"
"21416","Linear-fractional_programming","22989094","","10432","20200119030559"
"21417","Kato_theorem","22989100","","2228","20200118160740"
"21418","Nicolas_de_Malézieu","22989986","","7317","20200118160740"
"21419","Logarithmic_pair","22991379","","1589","20200118160740"
"21420","Construction_and_Analysis_of_Distributed_Processes","22992399","","19162","20200109151801"
"21421","Apache_Wave","22992426","","29572","20200125223015"
"21422","Risk_parity","22993438","","30541","20200118160741"
"21423","Solomon_Mikhlin","22994055","","41965","20200118160741"
"21424","Ken_Stroud","22995531","","4073","20200128231138"
"21425","Multidimensional_parity-check_code","22996699","","2016","20191206162832"
"21426","Cliff_Joslyn","22997305","","5924","20200125223015"
"21427","Evidential_decision_theory","22997927","","2663","20200118160742"
"21428","Ramanujam_vanishing_theorem","22999216","","1030","20200118160742"
"21429","Kawamata–Viehweg_vanishing_theorem","22999259","","1463","20200118160742"
"21430","Markov_switching_multifractal","22999330","","12226","20200118160742"
"21431","Mumford_vanishing_theorem","22999498","","1103","20200118160742"
"21432","Uniform_convergence_in_probability","22999791","","12712","20200128231138"
"21433","Exponential_mechanism_(differential_privacy)","22999896","","16440","20200118160742"
"21434","Suzuki–Kasami_algorithm","23001183","","5596","20200107211722"
"21435","Grauert–Riemenschneider_vanishing_theorem","23003272","","1241","20200118160743"
"21436","Audrey_Terras","23003425","","8849","20200127160433"
"21437","Empty_semigroup","23004136","","2087","20200128231138"
"21438","Du_Bois_singularity","23006185","","1530","20200118160743"
"21439","System_archetype","23006808","","10837","20200118160743"
"21440","Krasner's_lemma","23007058","","3568","20200118160743"
"21441","Poisson_distribution","23009144","","73349","20200128045618"
"21442","Gieseking_manifold","23010120","","2646","20200118160744"
"21443","Snellius–Pothenot_problem","23019610","","9920","20200118160747"
"21444","Variance_risk_premium","23020761","","2529","20200118160747"
"21445","Spherical_segment","23023386","","1593","20200118160748"
"21446","Idun_Reiten","23023742","","5021","20200125223017"
"21447","Morse–Smale_system","23024252","","2386","20200118160748"
"21448","B._R._Bhat","23024568","","2218","20200118160748"
"21449","Homological_integration","23029956","","2195","20200118160749"
"21450","Civil_drawing","23030584","","1055","20200107211741"
"21451","Structural_drawing","23030729","","3088","20200118160749"
"21452","Mechanical_systems_drawing","23030775","","11502","20200107211742"
"21453","Electrical_drawing","23030862","","1821","20200128231138"
"21454","Plumbing_drawing","23032386","","1676","20191211104736"
"21455","Rational_quadratic_covariance_function","23033321","","1033","20191206162832"
"21456","Arithmetic_variety","23038858","","1037","20200118160749"
"21457","Eigengap","23039174","","913","20200118160749"
"21458","Soft-in_soft-out_decoder","23050886","","1265","20200118160749"
"21459","Robinson–Foulds_metric","23065279","","7837","20200118160750"
"21460","Lexis_diagram","23067360","","2450","20200118160750"
"21461","Rate_ratio","23068180","","1317","20200118160750"
"21462","Proof_of_Fermat's_Last_Theorem_for_specific_exponents","23070485","","50092","20200118160750"
"21463","Proof-number_search","23073520","","3468","20200118160750"
"21464","William_Disney","23085609","","1797","20200118160753"
"21465","Quartet_distance","23085985","","3243","20200118160753"
"21466","Soft-decision_decoder","23087350","","1182","20200118160753"
"21467","Barry_Mazur","23087679","","8442","20200127172319"
"21468","Mordell–Weil_theorem","23087727","","5265","20200118160753"
"21469","Strength_of_a_graph","23093011","","3219","20200122070832"
"21470","Jacobi_coordinates","23098762","","4491","20200118160755"
"21471","Jennifer_Wilby","23100872","","6167","20200128231139"
"21472","Jennifer_Tour_Chayes","23107812","","13355","20200126193928"
"21473","Rollo_Davidson","23108655","","6108","20200118160756"
"21474","Myhailo_Yadrenko","23108904","","10982","20200126224242"
"21475","Near_sets","23110101","","70276","20200118160757"
"21476","Ungula","23117441","","12802","20200107211909"
"21477","M-spline","23124209","","2755","20200118160758"
"21478","I-spline","23124520","","1947","20200118160758"
"21479","Locally_catenative_sequence","23128927","","1573","20200118160759"
"21480","Peter_Thullen","23138917","","3691","20200118160801"
"21481","Michał_Falkener","23139756","","7094","20200128231139"
"21482","Oscar_Kempthorne","23146939","","11885","20200127224702"
"21483","M._C._Chakrabarti","23154373","","3459","20200118160802"
"21484","Laminar–turbulent_transition","23163934","","12068","20200120171837"
"21485","Benjamin_Finkel","23166485","","3072","20200118160804"
"21486","Connected_ring","23169183","","1255","20200118160805"
"21487","Ernesto_Estrada","23169584","","7580","20200118160805"
"21488","Conrad_Wolfram","23170285","","11557","20200125223020"
"21489","Kernighan–Lin_algorithm","23174224","","4278","20200118160806"
"21490","Vieta_jumping","23187923","","12000","20200118160808"
"21491","Hurwitz's_theorem_(complex_analysis)","23190553","","5014","20200118160808"
"21492","Hurwitz's_theorem_(normed_division_algebras)","23190605","","346","20191218152546"
"21493","Hurwitz's_theorem_(number_theory)","23190613","","2391","20200118160808"
"21494","Eckmann–Hilton_duality","23191477","","3778","20200118160808"
"21495","Retirement_spend-down","23195101","","23286","20200125223021"
"21496","Thomas_M._Liggett","23204656","","4209","20200118160810"
"21497","Half_time_(physics)","23205337","","4817","20200118160811"
"21498","Simon_von_Stampfer","23209227","","10269","20200118160813"
"21499","Neo-Riemannian_theory","23211888","","24994","20200128231141"
"21500","Conic_bundle","23214145","","4057","20200118160813"
"21501","Log_sum_inequality","23216258","","2957","20200128231141"
"21502","Homeostat","23218263","","4788","20200125223021"
"21503","Sigurður_Helgason_(mathematician)","23228672","","8136","20200118160816"
"21504","Mikhail_Shubin_(mathematician)","23229760","","3431","20200126224416"
"21505","Symmetry_number","23230613","","1927","20200107212007"
"21506","Constructible_set_(topology)","23234121","","3405","20200118160817"
"21507","Mathematical_exposure_modeling","23236792","","4648","20200107212011"
"21508","Cross-recurrence_quantification","23238482","","1454","20200118160819"
"21509","Antithetic_variates","23240037","","3406","20200118160819"
"21510","Manipulation_check","23244381","","2193","20191206162837"
"21511","Continuity_set","23251647","","899","20200107212018"
"21512","Jack_Howlett","23251722","","6046","20200128231142"
"21513","John_G._F._Francis","23252417","","4895","20200118160820"
"21514","Completeness_of_atomic_initial_sequents","23252771","","1035","20191031212405"
"21515","Funk_transform","23253927","","7493","20200118160820"
"21516","Raphaël_Rouquier","23254477","","5159","20200118160820"
"21517","Arf_ring","23256137","","1060","20200118160820"
"21518","List_of_PPAD-complete_problems","23256783","","1973","20200118160820"
"21519","Matroid_intersection","23258067","","6350","20200118160820"
"21520","Estimated_date_of_delivery","23259981","","12874","20200125223022"
"21521","Specific_ion_interaction_theory","23263587","","9256","20200118160821"
"21522","Forward_volatility","23265069","","3560","20200128231142"
"21523","K._B._Reid","23265480","","1684","20200107212025"
"21524","Hannan_Medal","23265859","","4567","20200125223022"
"21525","E._T._Parker","23269422","","4059","20200118160821"
"21526","George_Szekeres_Medal","23270711","","2697","20200125223022"
"21527","Format-preserving_encryption","23271188","","20855","20200125223022"
"21528","Systems_modeling","23277896","","9630","20200128231142"
"21529","Lamination_(topology)","23280456","","3287","20200125223023"
"21530","Camera_auto-calibration","23281951","","4767","20200118160821"
"21531","Recursive_language","23290990","","6594","20200118160822"
"21532","Hellin's_law","23293166","","3096","20200118160822"
"21533","Roger_Burrows","23293844","","10274","20200128231143"
"21534","Andrew_Majda","23295125","","7115","20200127003555"
"21535","Moran_Medal","23296035","","3962","20200118231448"
"21536","Cyrus_Colton_MacDuffee","23296041","","3998","20200125081800"
"21537","Sacher_hexachord","23296099","","2401","20200128231143"
"21538","Crew_scheduling","23297125","","6167","20200118160822"
"21539","Eli_Turkel","23309247","","2926","20200118160823"
"21540","Three-dimensional_edge-matching_puzzle","23327939","","2042","20200118160826"
"21541","Bordiga_surface","23333699","","802","20200118160826"
"21542","Canonical_map","23335649","","3836","20200118160826"
"21543","Clasper_(mathematics)","23336882","","5454","20191025235610"
"21544","Butcher_group","23338010","","24812","20200118160827"
"21545","N-ary_group","23340612","","7147","20200118160827"
"21546","Doob_decomposition_theorem","23360896","","12035","20200118160828"
"21547","Robert_Vallée","23365934","","15968","20200118160828"
"21548","Lagrangian_mechanics","23371726","","78055","20200121164447"
"21549","Superoscillation","23376006","","6347","20200118160830"
"21550","Appell–Humbert_theorem","23379150","","3802","20200118160831"
"21551","Morisita's_overlap_index","23381686","","2817","20191111013022"
"21552","DataNucleus","23384390","","4118","20200118160831"
"21553","NP-completeness","23385892","","28114","20200118160832"
"21554","Nominal_techniques","23387657","","1060","20200118160832"
"21555","Cayley's_ruled_cubic_surface","23388928","","515","20200118160832"
"21556","Completely-S_matrix","23389071","","702","20200118160832"
"21557","Regressive_discrete_Fourier_series","23390068","","6023","20200107212109"
"21558","Hierarchical_constraint_satisfaction","23399762","","1841","20200118160834"
"21559","Weighted_Voronoi_diagram","23400470","","2714","20200118160834"
"21560","Satisfiability","23401166","","9891","20200128231144"
"21561","Studies_in_Applied_Mathematics","23402810","","1802","20200107212115"
"21562","Prime_end","23404066","","2815","20200128231144"
"21563","Fractional_Schrödinger_equation","23404175","","29066","20200118160834"
"21564","Petosiris_to_Nechepso","23411016","","3902","20200118160836"
"21565","Saccheri–Legendre_theorem","23413137","","1749","20200118160836"
"21566","Vitold_Belevitch","23413599","","27750","20200128231144"
"21567","Iterative_proportional_fitting","23416870","","17434","20200118160837"
"21568","Daniel_P._Sanders","23418323","","1739","20191229232731"
"21569","Igusa_quartic","23421089","","1687","20200121144300"
"21570","Barth–Nieto_quintic","23421758","","1843","20200118160838"
"21571","John_of_London","23422717","","1088","20200118160838"
"21572","Corner-point_grid","23429522","","2515","20200107212130"
"21573","Kummer_variety","23431597","","556","20200118160840"
"21574","Generic_group_model","23434056","","3319","20200118160842"
"21575","Filter_(signal_processing)","23434533","","21906","20200128231144"
"21576","Giusto_Bellavitis","23435437","","6005","20200119082529"
"21577","Isserlis'_theorem","23436071","","7898","20200118160842"
"21578","Francesco_Stelluti","23436180","","7545","20200118160842"
"21579","Positive-real_function","23437839","","7585","20200118160842"
"21580","Leibniz_wheel","23438204","","6848","20200128231747"
"21581","Rocket_sled_launch","23441092","","12446","20200118160843"
"21582","Specht's_theorem","23444306","","5540","20200118160843"
"21583","Line_complex","23445252","","1631","20200118160843"
"21584","Spherical_image","23447062","","895","20191221051713"
"21585","Electrical_measurements","23450129","","2882","20200128231144"
"21586","Restricted_isometry_property","23452012","","5436","20200118231449"
